vote_id,title,policy,final_vote
355,Children rights in occasion of the 30th anniversary of the Convention of the Rights of the Child,"Civil liberties, justice & home affairs",False
356,Children rights in occasion of the 30th anniversary of the Convention of the Rights of the Child,"Civil liberties, justice & home affairs",True
357,Election of the Commission,Constitutional and inter-institutional affairs,True
358,Mobilisation of the European Union Solidarity Fund to provide assistance to Greece,Budget,True
359,"Mobilisation of the Flexibility Instrument to finance immediate budgetary measures to address the on-going challenges of migration, refugee inflows and security threats",Budget,True
360,Mobilisation of the EU Solidarity Fund to provide for the payment of advances in the general budget of the Union for 2020,Budget,True
361,2020 budgetary procedure: joint text,Budget,True
362,Situation of freedoms in Algeria,Foreign & security policy,False
363,Situation of freedoms in Algeria,Foreign & security policy,False
364,Situation of freedoms in Algeria,Foreign & security policy,False
365,"Cuba, the case of José Daniel Ferrer",Foreign & security policy,False
366,"Cuba, the case of José Daniel Ferrer",Foreign & security policy,True
367,EU/USA Agreement on the allocation of a share in the tariff rate quota for imports of high-quality beef,International trade,True
368,EU/USA Agreement on the allocation of a share in the tariff rate quota for imports of high-quality beef (resolution),International trade,False
369,EU/USA Agreement on the allocation of a share in the tariff rate quota for imports of high-quality beef (resolution),International trade,False
370,EU/USA Agreement on the allocation of a share in the tariff rate quota for imports of high-quality beef (resolution),International trade,True
371,Situation in Bolivia,Foreign & security policy,False
372,Situation in Bolivia,Foreign & security policy,False
373,Situation in Bolivia,Foreign & security policy,False
374,Situation in Bolivia,Foreign & security policy,False
375,Situation in Bolivia,Foreign & security policy,True
376,Climate and environmental emergency,Environment & public health,False
377,Climate and environmental emergency,Environment & public health,False
378,Climate and environmental emergency,Environment & public health,False
379,Climate and environmental emergency,Environment & public health,False
380,Climate and environmental emergency,Environment & public health,False
381,Climate and environmental emergency,Environment & public health,False
382,Climate and environmental emergency,Environment & public health,False
383,Climate and environmental emergency,Environment & public health,False
384,Climate and environmental emergency,Environment & public health,False
385,Climate and environmental emergency,Environment & public health,False
386,Climate and environmental emergency,Environment & public health,False
387,Climate and environmental emergency,Environment & public health,False
388,Climate and environmental emergency,Environment & public health,False
389,Climate and environmental emergency,Environment & public health,False
390,Climate and environmental emergency,Environment & public health,False
391,Climate and environmental emergency,Environment & public health,False
392,Climate and environmental emergency,Environment & public health,False
393,Climate and environmental emergency,Environment & public health,True
394,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
395,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
396,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
397,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
398,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
399,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
400,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
401,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
402,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
403,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
404,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
405,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
406,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
407,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
408,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
409,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
410,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
411,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
412,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
413,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
414,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
415,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
416,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
417,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
418,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
419,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
420,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
421,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
422,Motions for resolutions - 2019 UN Climate Change Conference (COP25),Environment & public health,False
